billNo,date,time,billType,status,customerName,productName,quantity,unit,rate,lineTotal,lineProfit,gstRate,discount,grandTotal,paidAmount,udharAmount,grossProfit,paymentModes
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Tata Salt 1kg,3,piece,30.94,92.82,20.82,0,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Everest Turmeric 200g,1,piece,76,76,14,5,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,KitKat 4-finger,1,piece,21.13,21.13,4.13,18,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Parle-G Biscuit 100g,2,piece,11,22,5.4,18,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Lizol Floor Cleaner 500ml,2,piece,125,237.5,27.5,18,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Coca-Cola 750ml,1,piece,40,40,8,28,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Ariel Detergent 1kg,2,piece,155,310,46,18,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,5 Star 25g,1,piece,10.53,10.53,2.03,18,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006648,2026-07-25,19:56,normal_sale,active,Balaji Dsouza,Maggi Noodles 8-pack,2,piece,108,216,32,12,0,1322.99,1322.99,0,213.89,upi:1322.99
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Frooti 200ml,1,piece,10,10,1.5,12,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Britannia Marie Gold 250g,1,piece,40.88,40.88,7.88,18,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Good Knight Refill 45ml,3,piece,92.07,262.4,46.4,18,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Tata Tea Gold 500g,1,piece,305,305,40,5,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Vim Liquid 500ml,1,piece,118,118,20,18,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006647,2026-07-25,19:35,normal_sale,active,Kiran Verma,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,0,750.75,750.75,0,118.75,cash:750.75
KOS-2026-006646,2026-07-25,19:32,normal_sale,active,Vaishali Singh,Bisleri Water 1L,1,piece,20,20,7,18,0,94,94,0,22,upi:94
KOS-2026-006646,2026-07-25,19:32,normal_sale,active,Vaishali Singh,Toor Dal (loose),0.5,kg,148,74,15,0,0,94,94,0,22,upi:94
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Potato,1,kg,27.6,27.6,9.6,0,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Britannia Brown Bread,2,piece,50,100,16,0,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Dairy Milk 50g,2,piece,43.88,87.76,19.76,18,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Tomato,2,kg,42.13,84.26,32.26,0,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Amul Ghee 500ml,2,piece,355,710,80,12,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Lux Soap 100g,1,piece,39.81,39.81,9.81,18,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Good Knight Refill 45ml,2,piece,92.07,184.14,40.14,18,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Britannia Marie Gold 250g,4,piece,40.88,163.52,31.52,18,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Sugar (loose),1,kg,49.89,49.89,8.89,5,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006645,2026-07-25,19:29,normal_sale,active,Walk-in,Maggi Noodles 70g,3,piece,14.47,43.41,8.91,12,0,1490.39,1490.39,0,256.89,upi:1490.39
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Frooti 200ml,3,piece,10,30,4.5,12,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Sona Masoori Rice (loose),0.5,kg,63.6,31.8,8.8,0,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Amul Masti Dahi 400g,1,piece,40,40,8,5,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Lays Classic Salted 52g,2,piece,21.82,43.64,10.64,12,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,MDH Garam Masala 100g,2,piece,94.71,189.42,33.42,5,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Toor Dal (loose),0.25,kg,148,37,7.5,0,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Vim Liquid 500ml,1,piece,118,118,20,18,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Coca-Cola 750ml,1,piece,40,40,8,28,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Amul Butter 100g,2,piece,67.48,134.96,26.96,12,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Nirma Washing Powder 1kg,1,piece,75.9,75.9,17.9,18,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006644,2026-07-25,19:25,normal_sale,active,Sanjay More,Wheat Atta (loose),0.25,kg,43.91,10.98,2.98,0,0,751.7,751.7,0,148.7,upi:751.7
KOS-2026-006643,2026-07-25,19:11,normal_sale,active,Walk-in,Britannia Brown Bread,1,piece,50,50,8,0,0,160.6,160,0,31.5,cash:160
KOS-2026-006643,2026-07-25,19:11,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.3,21.3,5.3,18,0,160.6,160,0,31.5,cash:160
KOS-2026-006643,2026-07-25,19:11,normal_sale,active,Walk-in,Amul Butter 100g,1,piece,67.48,67.48,13.48,12,0,160.6,160,0,31.5,cash:160
KOS-2026-006643,2026-07-25,19:11,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,160.6,160,0,31.5,cash:160
KOS-2026-006642,2026-07-25,19:04,normal_sale,active,Walk-in,Onion,1,kg,35.9,35.9,11.9,0,0,46.43,46.43,0,13.93,upi:46.43
KOS-2026-006642,2026-07-25,19:04,normal_sale,active,Walk-in,5 Star 25g,1,piece,10.53,10.53,2.03,18,0,46.43,46.43,0,13.93,upi:46.43
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Britannia Marie Gold 250g,1,piece,40.88,40.88,7.88,18,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),2,piece,30,60,12,12,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Maggi Noodles 8-pack,1,piece,108,108,16,12,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Oreo Biscuit 120g,1,piece,35,35,5,18,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006641,2026-07-25,18:54,normal_sale,active,Walk-in,Amul Masti Dahi 400g,1,piece,40,40,8,5,31.02,274.68,274.68,0,23.18,cash:100|upi:174.68
KOS-2026-006640,2026-07-25,18:34,normal_sale,active,Walk-in,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,0,327.68,327.68,0,69.18,cash:327.68
KOS-2026-006640,2026-07-25,18:34,normal_sale,active,Walk-in,Britannia Brown Bread,1,piece,50,50,8,0,0,327.68,327.68,0,69.18,cash:327.68
KOS-2026-006640,2026-07-25,18:34,normal_sale,active,Walk-in,Surf Excel Easy Wash 1kg,1,piece,155.05,155.05,37.05,18,0,327.68,327.68,0,69.18,cash:327.68
KOS-2026-006640,2026-07-25,18:34,normal_sale,active,Walk-in,Potato,0.5,kg,27.6,13.8,4.8,0,0,327.68,327.68,0,69.18,cash:327.68
KOS-2026-006640,2026-07-25,18:34,normal_sale,active,Walk-in,Close Up Red 150g,1,piece,94.36,94.36,16.36,18,0,327.68,327.68,0,69.18,cash:327.68
KOS-2026-006639,2026-07-25,18:27,normal_sale,active,Walk-in,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,116,116,0,19.7,upi:116
KOS-2026-006639,2026-07-25,18:27,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,116,116,0,19.7,upi:116
KOS-2026-006638,2026-07-25,18:01,normal_sale,active,Balaji Pawar,Britannia Good Day 100g,1,piece,30.8,30.8,5.8,18,0,30.8,30.8,0,5.8,upi:30.8
KOS-2026-006637,2026-07-25,17:51,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,1,piece,114.06,114.06,22.06,18,0,372.98,372.98,0,72.98,upi:372.98
KOS-2026-006637,2026-07-25,17:51,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.3,21.3,5.3,18,0,372.98,372.98,0,72.98,upi:372.98
KOS-2026-006637,2026-07-25,17:51,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),1,piece,30,30,6,12,0,372.98,372.98,0,72.98,upi:372.98
KOS-2026-006637,2026-07-25,17:51,normal_sale,active,Walk-in,Nivea Cold Cream 60ml,1,piece,128,128,20,18,0,372.98,372.98,0,72.98,upi:372.98
KOS-2026-006637,2026-07-25,17:51,normal_sale,active,Walk-in,Lux Soap 100g,2,piece,39.81,79.62,19.62,18,0,372.98,372.98,0,72.98,upi:372.98
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Maggi Noodles 70g,1,piece,14.47,14.47,2.97,12,0,500.48,500.48,0,92.38,cash:500.48
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,500.48,500.48,0,92.38,cash:500.48
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Good Knight Refill 45ml,1,piece,92.07,92.07,20.07,18,0,500.48,500.48,0,92.38,cash:500.48
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Vim Liquid 500ml,2,piece,118,236,40,18,0,500.48,500.48,0,92.38,cash:500.48
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Parle-G Biscuit 100g,2,piece,11,22,5.4,18,0,500.48,500.48,0,92.38,cash:500.48
KOS-2026-006636,2026-07-25,17:00,normal_sale,active,Walk-in,Tata Salt 1kg,1,piece,30.94,30.94,6.94,0,0,500.48,500.48,0,92.38,cash:500.48
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Ariel Detergent 1kg,2,piece,155,310,46,18,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Sona Masoori Rice (loose),1,kg,63.6,63.6,17.6,0,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Basmati Rice Premium (loose),2,kg,133.1,266.2,82.2,0,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Fortune Sunflower Oil 1L,1,piece,167.9,167.9,29.9,5,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Coca-Cola 750ml,1,piece,40,40,8,28,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Lifebuoy Soap 125g,1,piece,35,35,7,18,0,1027.7,1027,0,213.8,cash:1027
EST-2026-000073,2026-07-25,13:29,estimate,active,Walk-in,Lemon,1,piece,5,5,1.8,0,0,1027.7,1027,0,213.8,cash:1027
KOS-2026-006635,2026-07-25,12:57,normal_sale,active,Walk-in,Tomato,1,kg,42.13,42.13,16.13,0,0,42.13,42.13,0,16.13,cash:42.13
KOS-2026-006634,2026-07-25,12:46,normal_sale,active,Deepak Jadhav,Amul Cheese Slices 200g,1,piece,146.21,146.21,24.21,12,0,209.18,209.18,0,40.48,upi:209.18
KOS-2026-006634,2026-07-25,12:46,normal_sale,active,Deepak Jadhav,Match Box,2,piece,2.12,4.24,2.04,18,0,209.18,209.18,0,40.48,upi:209.18
KOS-2026-006634,2026-07-25,12:46,normal_sale,active,Deepak Jadhav,Gillette Guard Razor,1,piece,36.91,36.91,8.91,18,0,209.18,209.18,0,40.48,upi:209.18
KOS-2026-006634,2026-07-25,12:46,normal_sale,active,Deepak Jadhav,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,209.18,209.18,0,40.48,upi:209.18
KOS-2026-006633,2026-07-25,11:56,normal_sale,active,Ramesh Khan,Lizol Floor Cleaner 500ml,1,piece,125,125,20,18,0,136,136,0,22.7,cash:136
KOS-2026-006633,2026-07-25,11:56,normal_sale,active,Ramesh Khan,Parle-G Biscuit 100g,1,piece,11,11,2.7,18,0,136,136,0,22.7,cash:136
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Lux Soap 100g,4,piece,39.81,159.24,39.24,18,0,932.25,932,0,206,cash:932
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Surf Excel Easy Wash 1kg,1,piece,155.05,155.05,37.05,18,0,932.25,932,0,206,cash:932
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Sona Masoori Rice (loose),1,kg,63.6,63.6,17.6,0,0,932.25,932,0,206,cash:932
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Chana Dal (loose),2,kg,92,184,36,0,0,932.25,932,0,206,cash:932
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Close Up Red 150g,1,piece,94.36,94.36,16.36,18,0,932.25,932,0,206,cash:932
KOS-2026-006632,2026-07-25,10:58,normal_sale,active,Sai Snacks Corner,Rajma (loose),2,kg,138,276,60,0,0,932.25,932,0,206,cash:932
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,Center Fresh Gum (jar pc),1,piece,1.07,1.07,0.22,18,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,Mother Dairy Paneer 200g,1,piece,105,105,17,5,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,KitKat 4-finger,1,piece,21.13,21.13,4.13,18,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.3,21.3,5.3,18,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,Harpic Toilet Cleaner 500ml,1,piece,112.02,112.02,24.02,18,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006631,2026-07-25,10:40,normal_sale,active,Walk-in,Kissan Mixed Fruit Jam 200g,1,piece,82,82,14,12,0,342.52,342.52,0,64.67,cash:342.52
KOS-2026-006630,2026-07-25,10:24,normal_sale,active,Walk-in,Bingo Mad Angles 66g,1,piece,20.81,20.81,4.31,12,0,312.65,312.65,0,76.65,cash:312.65
KOS-2026-006630,2026-07-25,10:24,normal_sale,active,Walk-in,Garlic,1,kg,153.4,153.4,41.4,0,0,312.65,312.65,0,76.65,cash:312.65
KOS-2026-006630,2026-07-25,10:24,normal_sale,active,Walk-in,Besan (loose),1,kg,101.44,101.44,23.44,5,0,312.65,312.65,0,76.65,cash:312.65
KOS-2026-006630,2026-07-25,10:24,normal_sale,active,Walk-in,Toor Dal (loose),0.25,kg,148,37,7.5,0,0,312.65,312.65,0,76.65,cash:312.65
KOS-2026-006629,2026-07-25,09:57,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,1,piece,114.06,114.06,22.06,18,0,291.21,291.21,0,53.21,cash:291.21
KOS-2026-006629,2026-07-25,09:57,normal_sale,active,Walk-in,Tata Salt 1kg,1,piece,30.94,30.94,6.94,0,0,291.21,291.21,0,53.21,cash:291.21
KOS-2026-006629,2026-07-25,09:57,normal_sale,active,Walk-in,Amul Cheese Slices 200g,1,piece,146.21,146.21,24.21,12,0,291.21,291.21,0,53.21,cash:291.21
KOS-2026-006628,2026-07-25,09:29,normal_sale,active,Walk-in,Haldiram Bhujia 200g,1,piece,57.38,57.38,12.38,12,0,57.38,57,0,12,cash:57
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Saffola Gold Oil 1L,1,piece,190,190,25,5,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Ginger,2,kg,115.42,230.84,74.84,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Amul Ghee 500ml,1,piece,355,355,40,12,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Yippee Noodles 70g,1,piece,14.96,14.96,3.96,12,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Lizol Floor Cleaner 500ml,4,piece,125,500,80,18,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Frooti 200ml,2,piece,10,20,3,12,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Onion,1,kg,35.9,35.9,11.9,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Lemon,1,piece,5,5,1.8,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Moong Dal (loose),0.5,kg,129.02,64.51,16.51,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Fortune Sunflower Oil 1L,1,piece,167.9,167.9,29.9,5,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006627,2026-07-25,09:28,normal_sale,active,Ramesh Shaikh,Britannia Brown Bread,3,piece,50,150,24,0,0,1762.11,693,1069.11,313.91,cash:693
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Maggi Noodles 8-pack,1,piece,108,108,16,12,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Tata Tea Gold 500g,1,piece,305,305,40,5,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Poha (loose),1,kg,56,56,14,5,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Surf Excel Easy Wash 1kg,2,piece,155.05,310.1,74.1,18,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Parachute Coconut Oil 200ml,1,piece,104.12,104.12,22.12,18,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006626,2026-07-25,09:04,normal_sale,active,Walk-in,Lays Classic Salted 52g,1,piece,21.82,21.82,5.32,12,0,905.04,905.04,0,171.54,cash:905.04
KOS-2026-006625,2026-07-25,08:39,normal_sale,active,Walk-in,Agarbatti Pack (20 sticks),1,piece,30,30,6,12,0,60.8,60.8,0,11.8,upi:60.8
KOS-2026-006625,2026-07-25,08:39,normal_sale,active,Walk-in,Britannia Good Day 100g,1,piece,30.8,30.8,5.8,18,0,60.8,60.8,0,11.8,upi:60.8
KOS-2026-006624,2026-07-25,08:36,normal_sale,active,Walk-in,Rava / Sooji (loose),1,kg,50.32,50.32,14.32,5,0,195.32,195.32,0,43.32,upi:195.32
KOS-2026-006624,2026-07-25,08:36,normal_sale,active,Walk-in,Colgate Strong Teeth 200g,1,piece,114.06,114.06,22.06,18,0,195.32,195.32,0,43.32,upi:195.32
KOS-2026-006624,2026-07-25,08:36,normal_sale,active,Walk-in,Tata Salt 1kg,1,piece,30.94,30.94,6.94,0,0,195.32,195.32,0,43.32,upi:195.32
KOS-2026-006623,2026-07-25,08:24,normal_sale,active,Walk-in,Candle Pack (6 pc),1,piece,43.92,43.92,11.92,12,0,205.22,205.22,0,39.22,upi:205.22
KOS-2026-006623,2026-07-25,08:24,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,1,piece,21.3,21.3,5.3,18,0,205.22,205.22,0,39.22,upi:205.22
KOS-2026-006623,2026-07-25,08:24,normal_sale,active,Walk-in,Clinic Plus Shampoo 175ml,1,piece,140,140,22,18,0,205.22,205.22,0,39.22,upi:205.22
KOS-2026-006622,2026-07-25,08:05,normal_sale,active,Walk-in,Dairy Milk 50g,1,piece,43.88,43.88,9.88,18,40.34,858.54,858.54,0,89.54,cash:858.54
KOS-2026-006622,2026-07-25,08:05,normal_sale,active,Walk-in,Aashirvaad Atta 5kg,3,piece,285,855,120,5,40.34,858.54,858.54,0,89.54,cash:858.54
KOS-2026-006621,2026-07-24,21:57,normal_sale,active,Madhuri Jadhav,Saffola Gold Oil 1L,1,piece,190,190,25,5,0,606.72,606.72,0,117.72,upi:606.72
KOS-2026-006621,2026-07-24,21:57,normal_sale,active,Madhuri Jadhav,Classmate Notebook 172pg,2,piece,60.62,121.24,37.24,12,0,606.72,606.72,0,117.72,upi:606.72
KOS-2026-006621,2026-07-24,21:57,normal_sale,active,Madhuri Jadhav,Everest Turmeric 200g,3,piece,76,228,42,5,0,606.72,606.72,0,117.72,upi:606.72
KOS-2026-006621,2026-07-24,21:57,normal_sale,active,Madhuri Jadhav,Amul Butter 100g,1,piece,67.48,67.48,13.48,12,0,606.72,606.72,0,117.72,upi:606.72
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Coca-Cola 750ml,1,piece,40,40,8,28,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Amul Taaza Milk 500ml,1,piece,28,28,3,0,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Frooti 200ml,3,piece,10,30,4.5,12,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Vim Dishwash Bar 200g,10,piece,21.3,202.35,42.35,18,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Haldiram Bhujia 200g,1,piece,57.38,57.38,12.38,12,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Sugar (loose),0.25,kg,49.89,12.47,2.22,5,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,Dairy Milk 50g,1,piece,43.88,43.88,9.88,18,0,1026.34,1026.34,0,170.59,cash:1026.34
KOS-2026-006620,2026-07-24,21:55,normal_sale,active,Walk-in,KitKat 4-finger,2,piece,21.13,42.26,8.26,18,0,1026.34,1026.34,0,170.59,cash:1026.34
